"subscribed","age","education","balance","loan"
FALSE,34,"secondary",79,"yes"
TRUE,34,"tertiary",674,"no"
TRUE,27,"secondary",0,"no"
FALSE,43,"tertiary",58,"no"
FALSE,41,"tertiary",532,"no"
FALSE,72,"secondary",4130,"no"
FALSE,35,"primary",422,"no"
FALSE,41,"tertiary",437,"no"
TRUE,36,"primary",-308,"no"
FALSE,51,"primary",30,"no"
FALSE,37,"tertiary",137,"no"
TRUE,42,"secondary",-247,"yes"
FALSE,26,"secondary",321,"no"
FALSE,23,"secondary",250,"no"
FALSE,50,"tertiary",-470,"no"
FALSE,37,"secondary",140,"yes"
FALSE,35,"tertiary",2793,"no"
FALSE,37,"tertiary",410,"no"
FALSE,79,"unknown",2628,"no"
FALSE,39,"secondary",116,"no"
FALSE,47,"secondary",0,"no"
FALSE,44,"secondary",878,"no"
TRUE,36,"tertiary",2944,"no"
FALSE,33,"secondary",3975,"yes"
FALSE,42,"secondary",96,"no"
FALSE,35,"tertiary",2288,"no"
FALSE,31,"secondary",472,"no"
FALSE,58,"primary",65,"no"
FALSE,46,"tertiary",0,"no"
FALSE,41,"secondary",400,"no"
FALSE,58,"secondary",7495,"no"
FALSE,33,"secondary",137,"yes"
FALSE,31,"secondary",24,"no"
TRUE,55,"secondary",3450,"no"
FALSE,38,"secondary",311,"no"
FALSE,55,"secondary",139,"no"
FALSE,47,"tertiary",0,"no"
FALSE,51,"primary",492,"no"
FALSE,46,"tertiary",334,"no"
TRUE,61,"tertiary",997,"no"
FALSE,47,"tertiary",440,"no"
FALSE,34,"secondary",47,"no"
FALSE,34,"secondary",1298,"no"
FALSE,41,"tertiary",3355,"no"
FALSE,36,"secondary",-11,"no"
FALSE,26,"secondary",396,"no"
TRUE,35,"tertiary",8,"no"
FALSE,36,"secondary",1409,"no"
TRUE,26,"tertiary",170,"no"
FALSE,58,"primary",2769,"no"
FALSE,50,"secondary",2320,"no"
FALSE,61,"secondary",76,"no"
FALSE,28,"secondary",2034,"no"
FALSE,49,"primary",3018,"no"
TRUE,74,"secondary",921,"no"
FALSE,53,"secondary",483,"no"
FALSE,46,"secondary",390,"no"
TRUE,47,"tertiary",0,"no"
FALSE,42,"primary",92,"no"
FALSE,56,"secondary",22196,"no"
FALSE,42,"secondary",2,"no"
FALSE,49,"primary",249,"no"
FALSE,43,"unknown",3274,"no"
FALSE,39,"secondary",5731,"no"
TRUE,66,"primary",206,"no"
FALSE,30,"tertiary",2325,"no"
FALSE,38,"tertiary",0,"no"
FALSE,31,"secondary",1664,"no"
FALSE,32,"secondary",3333,"no"
FALSE,48,"secondary",7020,"no"
FALSE,34,"tertiary",37,"no"
FALSE,28,"secondary",28,"no"
FALSE,40,"secondary",1670,"no"
FALSE,36,"secondary",134,"no"
FALSE,52,"secondary",603,"yes"
FALSE,46,"primary",276,"yes"
FALSE,25,"secondary",2157,"no"
FALSE,52,"secondary",161,"no"
FALSE,40,"primary",3658,"no"
FALSE,26,"tertiary",-402,"yes"
FALSE,26,"primary",3342,"no"
FALSE,35,"secondary",1732,"no"
FALSE,40,"secondary",263,"no"
FALSE,31,"tertiary",623,"no"
FALSE,32,"secondary",3540,"no"
TRUE,33,"secondary",95,"no"
TRUE,53,"secondary",765,"no"
TRUE,46,"secondary",-824,"no"
FALSE,28,"tertiary",5549,"no"
FALSE,31,"secondary",191,"no"
FALSE,44,"primary",420,"no"
FALSE,35,"secondary",0,"no"
FALSE,50,"unknown",2706,"no"
FALSE,32,"secondary",4,"yes"
FALSE,51,"secondary",423,"yes"
FALSE,51,"tertiary",-892,"yes"
FALSE,31,"unknown",-120,"no"
FALSE,41,"secondary",-365,"no"
FALSE,57,"tertiary",27069,"yes"
FALSE,34,"tertiary",8038,"no"
FALSE,47,"secondary",-938,"no"
FALSE,47,"secondary",1139,"no"
FALSE,36,"secondary",189,"no"
TRUE,29,"tertiary",19,"no"
FALSE,39,"secondary",3663,"no"
FALSE,53,"unknown",0,"no"
FALSE,47,"secondary",-614,"no"
FALSE,51,"secondary",2323,"yes"
FALSE,48,"secondary",425,"no"
FALSE,32,"secondary",5122,"no"
FALSE,36,"tertiary",608,"no"
TRUE,50,"primary",341,"yes"
TRUE,39,"secondary",607,"no"
FALSE,31,"secondary",1495,"yes"
FALSE,49,"secondary",381,"no"
FALSE,33,"secondary",385,"no"
FALSE,26,"tertiary",1274,"no"
FALSE,27,"secondary",362,"no"
FALSE,51,"primary",377,"no"
FALSE,26,"secondary",802,"no"
FALSE,45,"secondary",194,"no"
TRUE,54,"secondary",-315,"yes"
FALSE,49,"tertiary",1843,"no"
FALSE,47,"secondary",-9,"no"
FALSE,42,"primary",83,"yes"
FALSE,50,"tertiary",433,"no"
FALSE,37,"secondary",-107,"no"
FALSE,54,"primary",4503,"no"
FALSE,40,"secondary",51,"no"
FALSE,50,"secondary",961,"yes"
FALSE,57,"secondary",49,"yes"
FALSE,33,"secondary",3470,"no"
FALSE,49,"secondary",-147,"no"
FALSE,35,"secondary",0,"no"
FALSE,28,"secondary",0,"no"
FALSE,58,"tertiary",172,"no"
FALSE,31,"secondary",-407,"yes"
FALSE,36,"tertiary",649,"no"
FALSE,49,"primary",1040,"no"
FALSE,30,"secondary",142,"no"
FALSE,29,"secondary",209,"no"
FALSE,50,"unknown",3304,"no"
TRUE,26,"tertiary",294,"no"
FALSE,27,"secondary",4848,"yes"
FALSE,32,"secondary",1670,"no"
FALSE,62,"secondary",367,"no"
FALSE,34,"secondary",13683,"no"
FALSE,25,"tertiary",1420,"no"
FALSE,34,"tertiary",340,"no"
TRUE,44,"secondary",1679,"no"
FALSE,38,"tertiary",1198,"no"
FALSE,57,"secondary",169,"no"
FALSE,36,"tertiary",506,"no"
FALSE,41,"secondary",1249,"no"
FALSE,36,"tertiary",678,"yes"
FALSE,27,"tertiary",212,"no"
FALSE,37,"secondary",23,"no"
TRUE,47,"tertiary",4402,"no"
TRUE,31,"primary",459,"no"
FALSE,39,"secondary",4722,"no"
FALSE,35,"tertiary",1555,"no"
FALSE,40,"secondary",61,"no"
FALSE,38,"tertiary",0,"no"
FALSE,31,"secondary",3706,"no"
TRUE,36,"primary",1177,"no"
FALSE,53,"primary",2096,"no"
FALSE,59,"primary",748,"no"
FALSE,29,"tertiary",3357,"no"
FALSE,30,"secondary",3809,"no"
FALSE,52,"secondary",395,"no"
FALSE,55,"secondary",1011,"no"
FALSE,56,"primary",420,"no"
FALSE,32,"secondary",76,"no"
FALSE,24,"secondary",0,"no"
FALSE,51,"primary",844,"no"
FALSE,36,"tertiary",1318,"no"
FALSE,36,"tertiary",167,"no"
TRUE,42,"tertiary",2187,"no"
FALSE,49,"secondary",14440,"no"
FALSE,48,"secondary",2294,"no"
FALSE,36,"secondary",80,"no"
FALSE,48,"primary",2537,"no"
TRUE,30,"tertiary",569,"no"
FALSE,27,"tertiary",0,"yes"
FALSE,38,"tertiary",0,"no"
TRUE,36,"secondary",12,"no"
FALSE,45,"secondary",49,"no"
FALSE,44,"tertiary",460,"no"
FALSE,42,"secondary",613,"no"
FALSE,37,"tertiary",7944,"no"
FALSE,48,"secondary",1143,"no"
FALSE,57,"primary",-464,"no"
FALSE,44,"secondary",1989,"yes"
FALSE,48,"secondary",17,"yes"
FALSE,56,"primary",-1,"no"
FALSE,37,"tertiary",1698,"no"
FALSE,47,"secondary",5306,"no"
FALSE,54,"unknown",0,"no"
TRUE,51,"secondary",1679,"no"
TRUE,47,"secondary",3676,"no"
TRUE,25,"tertiary",-242,"yes"
FALSE,39,"secondary",471,"no"
FALSE,40,"tertiary",8902,"no"
FALSE,38,"tertiary",1704,"no"
TRUE,34,"tertiary",3050,"no"
FALSE,53,"primary",2581,"no"
FALSE,32,"secondary",162,"no"
FALSE,35,"secondary",243,"no"
FALSE,24,"secondary",1847,"no"
FALSE,58,"primary",0,"no"
TRUE,49,"primary",3371,"no"
FALSE,45,"secondary",1757,"no"
FALSE,55,"tertiary",171,"no"
FALSE,42,"tertiary",157,"yes"
FALSE,28,"secondary",934,"no"
FALSE,48,"secondary",-19,"yes"
FALSE,51,"tertiary",-55,"no"
FALSE,38,"primary",21,"no"
FALSE,27,"secondary",14,"no"
FALSE,50,"secondary",246,"no"
FALSE,44,"primary",887,"no"
FALSE,40,"tertiary",51,"no"
FALSE,29,"secondary",-287,"no"
FALSE,34,"secondary",0,"no"
TRUE,44,"tertiary",2734,"no"
FALSE,50,"tertiary",52,"no"
FALSE,34,"tertiary",2594,"no"
FALSE,54,"primary",22,"no"
FALSE,34,"tertiary",1611,"no"
TRUE,34,"tertiary",18,"yes"
FALSE,52,"primary",1331,"no"
FALSE,60,"unknown",7337,"no"
FALSE,39,"secondary",835,"no"
FALSE,58,"primary",5092,"no"
FALSE,41,"secondary",52,"no"
FALSE,48,"secondary",10655,"no"
FALSE,58,"tertiary",1831,"no"
FALSE,40,"primary",92,"no"
FALSE,48,"tertiary",586,"yes"
FALSE,52,"primary",1758,"no"
FALSE,50,"secondary",2061,"yes"
FALSE,25,"secondary",959,"no"
FALSE,54,"primary",208,"no"
FALSE,34,"secondary",-315,"no"
FALSE,48,"tertiary",-13,"no"
FALSE,37,"tertiary",801,"no"
TRUE,66,"tertiary",1948,"no"
FALSE,32,"tertiary",751,"no"
FALSE,45,"secondary",784,"yes"
FALSE,43,"secondary",24,"no"
FALSE,41,"tertiary",72,"no"
FALSE,40,"tertiary",1871,"no"
FALSE,44,"secondary",1378,"no"
FALSE,43,"primary",188,"no"
FALSE,30,"tertiary",6836,"no"
FALSE,32,"secondary",61,"no"
FALSE,57,"secondary",-967,"no"
FALSE,31,"tertiary",462,"yes"
FALSE,49,"secondary",0,"no"
FALSE,31,"secondary",5527,"no"
FALSE,41,"tertiary",1287,"no"
FALSE,44,"tertiary",17361,"no"
FALSE,54,"unknown",1956,"no"
TRUE,37,"secondary",0,"no"
FALSE,34,"secondary",-294,"no"
FALSE,43,"secondary",275,"no"
FALSE,44,"tertiary",724,"no"
FALSE,44,"secondary",27,"no"
FALSE,53,"secondary",26,"no"
FALSE,36,"secondary",191,"no"
FALSE,58,"secondary",-123,"no"
FALSE,26,"secondary",-147,"no"
FALSE,34,"secondary",179,"no"
FALSE,55,"primary",1086,"no"
FALSE,55,"secondary",471,"no"
FALSE,34,"tertiary",105,"no"
FALSE,41,"secondary",1588,"yes"
TRUE,38,"secondary",70,"no"
FALSE,28,"secondary",2700,"no"
FALSE,41,"secondary",1602,"no"
FALSE,30,"tertiary",0,"no"
FALSE,39,"unknown",839,"no"
FALSE,41,"secondary",21515,"no"
FALSE,36,"secondary",5902,"no"
FALSE,37,"tertiary",547,"yes"
FALSE,59,"tertiary",3800,"yes"
FALSE,26,"secondary",261,"no"
FALSE,43,"secondary",0,"yes"
FALSE,42,"secondary",-34,"no"
TRUE,46,"unknown",9328,"no"
FALSE,31,"secondary",5,"yes"
FALSE,43,"secondary",3529,"no"
FALSE,48,"tertiary",2330,"no"
FALSE,41,"secondary",1334,"no"
FALSE,32,"tertiary",3601,"no"
FALSE,45,"tertiary",265,"no"
TRUE,52,"unknown",2227,"no"
FALSE,37,"secondary",487,"yes"
FALSE,38,"secondary",0,"no"
FALSE,36,"secondary",174,"no"
FALSE,58,"secondary",14412,"no"
FALSE,37,"tertiary",3288,"no"
FALSE,30,"secondary",57,"no"
FALSE,47,"secondary",2246,"no"
FALSE,40,"secondary",4441,"no"
FALSE,42,"tertiary",0,"no"
FALSE,71,"tertiary",353,"no"
FALSE,54,"secondary",448,"yes"
TRUE,53,"primary",27,"no"
FALSE,33,"secondary",474,"no"
FALSE,30,"tertiary",1185,"no"
FALSE,39,"secondary",282,"no"
FALSE,32,"secondary",2,"no"
FALSE,34,"secondary",60,"no"
FALSE,39,"tertiary",3972,"no"
FALSE,75,"secondary",26452,"no"
FALSE,33,"secondary",818,"yes"
FALSE,40,"secondary",9374,"no"
FALSE,37,"unknown",47,"no"
FALSE,69,"primary",279,"no"
FALSE,52,"primary",20,"no"
FALSE,31,"secondary",360,"no"
FALSE,28,"secondary",1532,"no"
FALSE,29,"tertiary",1673,"no"
FALSE,46,"secondary",2420,"no"
FALSE,28,"secondary",100,"yes"
FALSE,41,"secondary",0,"no"
FALSE,42,"secondary",1533,"yes"
FALSE,34,"secondary",296,"no"
TRUE,28,"secondary",2788,"no"
FALSE,43,"secondary",109,"no"
FALSE,32,"secondary",485,"no"
FALSE,33,"tertiary",125,"no"
FALSE,70,"secondary",616,"no"
FALSE,36,"secondary",3064,"no"
FALSE,53,"secondary",206,"no"
FALSE,30,"secondary",6900,"no"
FALSE,45,"secondary",-179,"no"
FALSE,31,"secondary",481,"no"
FALSE,28,"secondary",12,"no"
FALSE,45,"primary",0,"no"
FALSE,51,"tertiary",176,"yes"
FALSE,53,"primary",4086,"no"
FALSE,40,"secondary",257,"no"
FALSE,53,"primary",53,"no"
FALSE,31,"secondary",6,"no"
FALSE,30,"tertiary",562,"no"
FALSE,53,"secondary",-118,"no"
FALSE,40,"primary",2805,"no"
FALSE,26,"secondary",565,"no"
FALSE,47,"secondary",0,"no"
FALSE,51,"tertiary",1612,"no"
FALSE,45,"primary",180,"yes"
FALSE,35,"tertiary",0,"no"
FALSE,36,"tertiary",876,"no"
FALSE,57,"secondary",2137,"no"
FALSE,42,"primary",260,"no"
TRUE,32,"secondary",-53,"no"
TRUE,30,"tertiary",944,"no"
FALSE,36,"secondary",2394,"no"
FALSE,43,"secondary",297,"no"
TRUE,69,"tertiary",2144,"no"
FALSE,31,"tertiary",969,"no"
FALSE,35,"secondary",0,"no"
FALSE,26,"tertiary",37,"yes"
FALSE,46,"secondary",410,"yes"
FALSE,30,"secondary",1211,"no"
FALSE,33,"tertiary",71,"no"
FALSE,34,"tertiary",436,"no"
FALSE,48,"primary",559,"no"
FALSE,31,"tertiary",1170,"no"
FALSE,46,"tertiary",25,"no"
FALSE,40,"secondary",1325,"no"
FALSE,39,"secondary",0,"no"
FALSE,33,"secondary",647,"yes"
FALSE,50,"primary",2142,"no"
TRUE,84,"primary",639,"no"
FALSE,40,"primary",177,"yes"
FALSE,55,"tertiary",236,"no"
FALSE,40,"secondary",1959,"no"
FALSE,46,"primary",96,"no"
FALSE,43,"tertiary",0,"no"
FALSE,34,"secondary",250,"no"
FALSE,35,"secondary",126,"no"
FALSE,57,"unknown",1621,"no"
TRUE,25,"secondary",8,"no"
FALSE,32,"tertiary",189,"no"
FALSE,52,"secondary",316,"no"
FALSE,31,"tertiary",-282,"no"
FALSE,34,"tertiary",-308,"no"
FALSE,42,"secondary",248,"no"
TRUE,47,"primary",126,"no"
TRUE,50,"tertiary",13,"no"
TRUE,30,"secondary",-393,"yes"
FALSE,33,"secondary",358,"no"
FALSE,56,"tertiary",917,"no"
FALSE,34,"secondary",1268,"no"
FALSE,33,"secondary",-163,"yes"
FALSE,32,"tertiary",473,"no"
FALSE,34,"tertiary",4831,"no"
FALSE,37,"secondary",1063,"no"
FALSE,30,"secondary",0,"no"
FALSE,29,"secondary",424,"yes"
FALSE,56,"primary",802,"no"
FALSE,31,"tertiary",430,"no"
FALSE,59,"unknown",3940,"no"
FALSE,36,"secondary",2880,"no"
FALSE,51,"secondary",1069,"no"
FALSE,54,"primary",4382,"no"
FALSE,37,"tertiary",0,"no"
FALSE,32,"tertiary",3939,"no"
FALSE,42,"tertiary",753,"no"
FALSE,29,"secondary",358,"no"
FALSE,52,"primary",1141,"no"
FALSE,40,"secondary",1259,"no"
FALSE,30,"secondary",227,"yes"
TRUE,55,"secondary",538,"no"
FALSE,49,"tertiary",92,"no"
FALSE,33,"tertiary",8023,"no"
FALSE,32,"secondary",2478,"yes"
FALSE,21,"secondary",6844,"no"
FALSE,42,"secondary",440,"no"
FALSE,56,"secondary",800,"yes"
FALSE,39,"secondary",914,"no"
FALSE,30,"secondary",638,"no"
FALSE,55,"secondary",159,"no"
FALSE,43,"primary",483,"no"
TRUE,53,"secondary",94,"no"
TRUE,57,"secondary",1044,"no"
FALSE,39,"unknown",0,"no"
FALSE,56,"tertiary",401,"no"
FALSE,29,"unknown",33,"no"
FALSE,38,"primary",506,"yes"
FALSE,59,"tertiary",1881,"no"
FALSE,42,"unknown",344,"no"
FALSE,46,"primary",0,"no"
FALSE,31,"secondary",3,"no"
FALSE,35,"secondary",221,"no"
FALSE,50,"secondary",36,"no"
FALSE,42,"primary",969,"no"
FALSE,36,"secondary",760,"no"
FALSE,25,"tertiary",220,"no"
FALSE,42,"tertiary",10907,"no"
FALSE,27,"tertiary",-148,"no"
TRUE,32,"primary",415,"no"
FALSE,57,"tertiary",1341,"no"
FALSE,48,"secondary",865,"no"
FALSE,34,"secondary",-566,"no"
FALSE,33,"secondary",210,"yes"
FALSE,26,"secondary",1275,"no"
FALSE,50,"secondary",579,"no"
FALSE,60,"tertiary",2934,"no"
FALSE,47,"tertiary",6637,"no"
FALSE,31,"tertiary",271,"no"
FALSE,52,"tertiary",0,"no"
FALSE,36,"secondary",472,"no"
FALSE,43,"primary",487,"no"
FALSE,30,"tertiary",699,"no"
FALSE,32,"secondary",150,"no"
FALSE,31,"tertiary",1130,"no"
FALSE,29,"secondary",584,"no"
FALSE,48,"secondary",3186,"yes"
TRUE,32,"secondary",133,"no"
FALSE,30,"tertiary",868,"no"
TRUE,48,"secondary",480,"no"
FALSE,51,"unknown",1883,"no"
TRUE,34,"tertiary",606,"no"
FALSE,35,"secondary",603,"no"
FALSE,49,"primary",548,"no"
FALSE,36,"secondary",-872,"yes"
FALSE,37,"secondary",33,"no"
FALSE,37,"tertiary",1689,"no"
FALSE,49,"primary",902,"no"
FALSE,44,"secondary",0,"yes"
FALSE,40,"secondary",260,"no"
FALSE,57,"secondary",589,"no"
FALSE,39,"secondary",626,"no"
FALSE,38,"secondary",0,"yes"
FALSE,51,"secondary",78,"no"
TRUE,27,"secondary",3792,"no"
FALSE,38,"tertiary",14058,"no"
TRUE,30,"secondary",-522,"yes"
FALSE,36,"unknown",386,"no"
TRUE,37,"secondary",1978,"no"
FALSE,53,"secondary",459,"no"
TRUE,38,"tertiary",2812,"no"
FALSE,48,"tertiary",5057,"yes"
FALSE,26,"secondary",-759,"no"
TRUE,33,"secondary",-416,"no"
FALSE,47,"unknown",2106,"no"
FALSE,45,"tertiary",220,"no"
FALSE,32,"secondary",0,"no"
TRUE,69,"unknown",426,"no"
TRUE,65,"unknown",4717,"no"
FALSE,37,"secondary",395,"no"
FALSE,45,"primary",0,"no"
FALSE,36,"secondary",-206,"no"
TRUE,62,"tertiary",6,"no"
FALSE,37,"tertiary",4039,"yes"
TRUE,39,"secondary",687,"no"
TRUE,38,"secondary",-242,"no"
FALSE,31,"tertiary",582,"no"
FALSE,58,"primary",8218,"no"
FALSE,44,"tertiary",1424,"no"
TRUE,31,"secondary",92,"no"
TRUE,33,"secondary",2085,"no"
TRUE,36,"tertiary",197,"no"
FALSE,31,"secondary",2305,"no"
FALSE,45,"secondary",-547,"no"
FALSE,30,"tertiary",411,"no"
FALSE,34,"secondary",584,"no"
FALSE,34,"tertiary",997,"yes"
FALSE,39,"secondary",83,"no"
FALSE,41,"tertiary",6563,"no"
FALSE,32,"secondary",0,"no"
FALSE,32,"tertiary",0,"no"
FALSE,36,"primary",398,"no"
FALSE,35,"tertiary",1145,"no"
TRUE,32,"tertiary",2,"no"
FALSE,33,"tertiary",201,"no"
FALSE,49,"primary",563,"no"
FALSE,35,"tertiary",3161,"no"
FALSE,31,"secondary",0,"yes"
FALSE,42,"secondary",1331,"no"
TRUE,34,"primary",2929,"no"
FALSE,32,"secondary",-220,"yes"
FALSE,29,"tertiary",5980,"no"
FALSE,32,"secondary",48,"no"
FALSE,50,"unknown",0,"no"
FALSE,58,"secondary",3382,"yes"
TRUE,59,"secondary",2308,"no"
TRUE,25,"tertiary",10,"no"
FALSE,57,"secondary",162,"no"
FALSE,30,"secondary",1073,"no"
FALSE,26,"secondary",1700,"no"
FALSE,50,"primary",148,"no"
FALSE,39,"secondary",0,"no"
FALSE,45,"primary",185,"no"
FALSE,37,"tertiary",896,"yes"
FALSE,47,"primary",1279,"no"
FALSE,50,"tertiary",199,"yes"
FALSE,40,"secondary",99,"no"
FALSE,35,"primary",378,"no"
TRUE,53,"tertiary",15,"no"
FALSE,35,"secondary",147,"yes"
FALSE,54,"secondary",2225,"yes"
FALSE,35,"secondary",1810,"no"
FALSE,31,"unknown",-6,"yes"
FALSE,46,"secondary",435,"no"
TRUE,52,"secondary",335,"no"
TRUE,34,"secondary",-251,"no"
FALSE,46,"secondary",5,"yes"
FALSE,54,"secondary",641,"no"
FALSE,37,"tertiary",0,"no"
FALSE,39,"tertiary",722,"no"
FALSE,50,"tertiary",3337,"yes"
FALSE,44,"secondary",0,"no"
FALSE,56,"secondary",1504,"no"
FALSE,40,"tertiary",35,"no"
FALSE,36,"secondary",895,"yes"
FALSE,33,"tertiary",752,"no"
FALSE,33,"secondary",1925,"no"
FALSE,42,"secondary",-246,"no"
FALSE,30,"tertiary",901,"yes"
FALSE,33,"secondary",894,"no"
FALSE,26,"secondary",592,"yes"
FALSE,26,"secondary",3529,"yes"
FALSE,37,"secondary",0,"yes"
TRUE,59,"primary",0,"no"
FALSE,49,"primary",371,"no"
FALSE,33,"primary",1,"no"
FALSE,46,"secondary",834,"no"
FALSE,55,"primary",298,"no"
FALSE,49,"tertiary",306,"no"
FALSE,51,"secondary",143,"no"
FALSE,27,"secondary",186,"no"
FALSE,44,"secondary",5597,"no"
FALSE,40,"secondary",1547,"no"
FALSE,36,"tertiary",1852,"no"
FALSE,46,"secondary",1790,"no"
FALSE,30,"secondary",20,"no"
FALSE,35,"secondary",8652,"no"
FALSE,31,"secondary",1626,"no"
FALSE,37,"secondary",749,"no"
FALSE,49,"unknown",51,"no"
FALSE,27,"secondary",-1,"no"
FALSE,32,"secondary",-32,"no"
FALSE,70,"secondary",6850,"no"
FALSE,22,"secondary",333,"yes"
FALSE,58,"secondary",-27,"yes"
FALSE,33,"secondary",932,"no"
FALSE,83,"primary",0,"no"
FALSE,50,"tertiary",100,"yes"
FALSE,53,"secondary",-626,"no"
FALSE,37,"tertiary",9,"no"
FALSE,55,"primary",653,"no"
TRUE,49,"secondary",3608,"no"
FALSE,41,"primary",293,"yes"
FALSE,40,"tertiary",36,"no"
FALSE,48,"tertiary",263,"no"
FALSE,27,"secondary",8366,"no"
FALSE,30,"tertiary",2186,"no"
FALSE,37,"secondary",20453,"no"
FALSE,37,"secondary",105,"yes"
FALSE,40,"secondary",440,"no"
TRUE,73,"unknown",519,"no"
FALSE,50,"tertiary",19447,"yes"
FALSE,53,"primary",225,"no"
FALSE,47,"secondary",2548,"no"
FALSE,33,"secondary",0,"no"
TRUE,50,"unknown",2284,"no"
FALSE,51,"primary",40,"no"
FALSE,42,"tertiary",364,"no"
FALSE,34,"secondary",174,"no"
FALSE,44,"secondary",10888,"no"
FALSE,32,"secondary",0,"yes"
FALSE,60,"tertiary",225,"no"
FALSE,60,"tertiary",2131,"no"
TRUE,29,"secondary",-20,"yes"
FALSE,39,"secondary",36,"no"
FALSE,47,"primary",2642,"no"
FALSE,30,"tertiary",400,"no"
FALSE,31,"tertiary",1214,"no"
FALSE,34,"tertiary",-292,"no"
FALSE,51,"secondary",1415,"no"
FALSE,38,"secondary",213,"no"
FALSE,47,"secondary",2540,"no"
FALSE,46,"tertiary",3232,"no"
FALSE,33,"tertiary",296,"no"
FALSE,30,"tertiary",42,"no"
FALSE,40,"secondary",697,"no"
FALSE,38,"secondary",13156,"no"
TRUE,63,"secondary",1490,"no"
FALSE,33,"tertiary",150,"no"
TRUE,59,"secondary",0,"no"
FALSE,29,"tertiary",4210,"no"
FALSE,54,"secondary",1012,"no"
FALSE,57,"secondary",16063,"no"
FALSE,57,"primary",5431,"yes"
FALSE,28,"secondary",317,"no"
FALSE,30,"secondary",4787,"no"
FALSE,28,"secondary",225,"yes"
FALSE,45,"primary",3854,"no"
FALSE,29,"secondary",92,"no"
FALSE,42,"primary",-10,"no"
FALSE,31,"secondary",-617,"no"
FALSE,59,"primary",195,"no"
FALSE,41,"primary",1172,"no"
FALSE,57,"secondary",0,"no"
FALSE,43,"secondary",0,"no"
FALSE,30,"secondary",-94,"no"
FALSE,26,"secondary",609,"no"
FALSE,52,"tertiary",4,"yes"
FALSE,32,"secondary",1121,"yes"
FALSE,39,"tertiary",355,"no"
FALSE,31,"secondary",3653,"yes"
TRUE,83,"primary",1097,"no"
FALSE,34,"tertiary",436,"yes"
FALSE,40,"secondary",4795,"no"
FALSE,39,"secondary",266,"no"
TRUE,50,"secondary",3357,"no"
FALSE,30,"tertiary",101,"yes"
FALSE,43,"secondary",10910,"no"
FALSE,49,"secondary",1568,"no"
FALSE,41,"primary",0,"no"
FALSE,35,"secondary",305,"no"
FALSE,57,"tertiary",31,"no"
FALSE,29,"secondary",452,"no"
FALSE,48,"secondary",5,"no"
FALSE,38,"tertiary",7929,"no"
TRUE,41,"primary",39,"no"
FALSE,39,"primary",267,"no"
FALSE,31,"tertiary",4945,"no"
FALSE,51,"secondary",463,"no"
FALSE,35,"secondary",2116,"no"
TRUE,45,"secondary",59,"no"
FALSE,28,"secondary",131,"no"
FALSE,57,"secondary",107,"no"
FALSE,36,"secondary",-35,"no"
FALSE,49,"primary",230,"no"
FALSE,34,"tertiary",2679,"no"
FALSE,65,"primary",493,"no"
FALSE,26,"secondary",256,"no"
FALSE,52,"primary",-133,"no"
TRUE,32,"secondary",811,"no"
FALSE,33,"tertiary",302,"yes"
FALSE,43,"tertiary",3529,"no"
FALSE,26,"tertiary",75,"yes"
FALSE,45,"secondary",999,"no"
FALSE,30,"tertiary",7845,"no"
FALSE,37,"primary",260,"no"
TRUE,45,"tertiary",2048,"no"
FALSE,34,"tertiary",1557,"yes"
FALSE,35,"secondary",505,"yes"
FALSE,41,"tertiary",1536,"no"
FALSE,42,"tertiary",0,"no"
FALSE,48,"unknown",439,"no"
FALSE,45,"primary",44,"no"
FALSE,47,"tertiary",295,"no"
FALSE,37,"primary",190,"yes"
FALSE,32,"secondary",3935,"no"
TRUE,40,"tertiary",-17,"yes"
FALSE,35,"secondary",175,"no"
FALSE,31,"secondary",4888,"no"
FALSE,36,"tertiary",40,"no"
FALSE,44,"tertiary",4460,"no"
FALSE,52,"secondary",98,"yes"
FALSE,28,"secondary",330,"no"
FALSE,45,"primary",13117,"no"
FALSE,38,"tertiary",12877,"no"
FALSE,39,"primary",1506,"no"
FALSE,28,"tertiary",0,"no"
FALSE,31,"secondary",775,"no"
FALSE,46,"primary",258,"no"
FALSE,22,"secondary",246,"no"
TRUE,49,"primary",2146,"no"
FALSE,44,"secondary",304,"no"
FALSE,31,"secondary",360,"no"
FALSE,53,"primary",3316,"no"
FALSE,55,"tertiary",6880,"no"
FALSE,35,"secondary",2189,"no"
FALSE,35,"secondary",5304,"no"
FALSE,37,"tertiary",102,"no"
FALSE,50,"secondary",181,"no"
FALSE,37,"primary",3953,"no"
FALSE,37,"primary",6969,"no"
TRUE,29,"tertiary",572,"no"
FALSE,31,"secondary",223,"no"
FALSE,40,"secondary",-396,"no"
FALSE,47,"secondary",164,"no"
FALSE,55,"secondary",2678,"yes"
FALSE,33,"secondary",920,"no"
FALSE,53,"secondary",4554,"no"
TRUE,38,"tertiary",623,"no"
FALSE,61,"secondary",967,"no"
FALSE,43,"secondary",1577,"no"
FALSE,42,"primary",1,"no"
FALSE,36,"tertiary",0,"no"
FALSE,31,"tertiary",1166,"no"
FALSE,59,"unknown",3534,"no"
FALSE,29,"primary",200,"no"
FALSE,33,"secondary",4790,"no"
FALSE,44,"primary",-237,"no"
FALSE,43,"secondary",1335,"no"
FALSE,42,"tertiary",603,"no"
FALSE,32,"tertiary",577,"no"
FALSE,43,"tertiary",0,"no"
